29/05/2012,"25,01"
30/05/2012,"24,95"
31/05/2012,"24,62"
01/06/2012,"24,57"
04/06/2012,"24,46"
05/06/2012,"24,57"
06/06/2012,"24,69"
08/06/2012,"24,75"
11/06/2012,"24,40"
12/06/2012,"24,17"
13/06/2012,"24,17"
14/06/2012,"24,19"
15/06/2012,"23,84"
18/06/2012,"23,80"
19/06/2012,"23,71"
20/06/2012,"23,92"
21/06/2012,"23,92"
22/06/2012,"23,86"
25/06/2012,"23,87"
26/06/2012,"23,88"
27/06/2012,"23,80"
28/06/2012,"23,93"
29/06/2012,"24,07"
02/07/2012,"24,15"
03/07/2012,"24,34"
04/07/2012,"24,64"
05/07/2012,"24,52"
06/07/2012,"24,51"
10/07/2012,"25,59"
11/07/2012,"25,40"
12/07/2012,"27,33"
13/07/2012,"29,10"
16/07/2012,"28,75"
17/07/2012,"30,18"
18/07/2012,"29,80"
19/07/2012,"30,32"
20/07/2012,"31,18"
23/07/2012,"31,96"
24/07/2012,"32,70"
25/07/2012,"32,96"
26/07/2012,"32,84"
27/07/2012,"32,81"
30/07/2012,"32,87"
31/07/2012,"33,18"
01/08/2012,"33,44"
02/08/2012,"33,50"
03/08/2012,"33,58"
06/08/2012,"33,42"
07/08/2012,"33,49"
08/08/2012,"33,62"
09/08/2012,"33,44"
10/08/2012,"33,35"
13/08/2012,"33,61"
14/08/2012,"33,60"
15/08/2012,"33,19"
16/08/2012,"33,09"
17/08/2012,"33,10"
20/08/2012,"32,92"
21/08/2012,"32,97"
22/08/2012,"32,75"
23/08/2012,"33,03"
24/08/2012,"33,10"
27/08/2012,"33,18"
28/08/2012,"32,96"
29/08/2012,"33,13"
30/08/2012,"33,14"
31/08/2012,"33,03"
03/09/2012,"33,04"
04/09/2012,"32,92"
05/09/2012,"32,91"
06/09/2012,"32,96"
10/09/2012,"32,93"
11/09/2012,"33,36"
12/09/2012,"32,95"
13/09/2012,"32,57"
14/09/2012,"32,29"
17/09/2012,"32,34"
18/09/2012,"32,22"
19/09/2012,"32,10"
20/09/2012,"32,06"
21/09/2012,"31,81"
24/09/2012,"31,63"
25/09/2012,"31,31"
26/09/2012,"31,10"
27/09/2012,"30,95"
28/09/2012,"30,90"
01/10/2012,"31,03"
02/10/2012,"30,80"
03/10/2012,"30,54"
04/10/2012,"30,82"
05/10/2012,"30,78"
08/10/2012,"30,71"
09/10/2012,"30,70"
10/10/2012,"31,01"
11/10/2012,"31,06"
15/10/2012,"31,22"
16/10/2012,"30,83"
17/10/2012,"31,10"
18/10/2012,"31,26"
19/10/2012,"31,22"
22/10/2012,"31,32"
23/10/2012,"31,55"
24/10/2012,"31,92"
25/10/2012,"32,12"
26/10/2012,"32,31"
29/10/2012,"32,32"
30/10/2012,"32,55"
31/10/2012,"32,59"
01/11/2012,"33,05"
05/11/2012,"33,08"
06/11/2012,"33,32"
07/11/2012,"33,39"
08/11/2012,"33,53"
09/11/2012,"33,58"
12/11/2012,"33,61"
13/11/2012,"33,89"
14/11/2012,"34,05"
16/11/2012,"33,97"
19/11/2012,"34,10"
20/11/2012,"34,09"
21/11/2012,"34,17"
22/11/2012,"34,21"
23/11/2012,"34,26"
26/11/2012,"34,42"
27/11/2012,"34,55"
28/11/2012,"35,42"
29/11/2012,"35,43"
30/11/2012,"35,67"
03/12/2012,"35,87"
04/12/2012,"35,90"
05/12/2012,"35,53"
06/12/2012,"35,51"
07/12/2012,"35,24"
10/12/2012,"35,20"
11/12/2012,"35,15"
12/12/2012,"34,76"
13/12/2012,"34,73"
14/12/2012,"34,74"
17/12/2012,"34,81"
18/12/2012,"34,84"
19/12/2012,"34,78"
20/12/2012,"34,59"
21/12/2012,"34,50"
26/12/2012,"34,43"
27/12/2012,"34,42"
28/12/2012,"34,30"
02/01/2013,"34,12"
03/01/2013,"33,88"
04/01/2013,"33,70"
07/01/2013,"33,54"
08/01/2013,"33,38"
09/01/2013,"33,16"
10/01/2013,"32,94"
11/01/2013,"32,68"
14/01/2013,"32,68"
15/01/2013,"32,45"
16/01/2013,"32,42"
17/01/2013,"32,58"
18/01/2013,"32,60"
21/01/2013,"32,37"
22/01/2013,"32,86"
23/01/2013,"32,73"
24/01/2013,"32,50"
25/01/2013,"32,19"
28/01/2013,"32,03"
29/01/2013,"31,97"
30/01/2013,"31,90"
31/01/2013,"31,91"
01/02/2013,"31,91"
04/02/2013,"31,84"
05/02/2013,"32,10"
06/02/2013,"32,27"
07/02/2013,"32,53"
08/02/2013,"32,61"
13/02/2013,"32,87"
